item_id,brand_id,code,floss_name,rgb,order,color_id,inv_qty,wish_qty
79778234,32095163,311,NULL,"{""b"": 55, ""g"": 66, ""r"": 104}",447,NULL,0,0
79814071,27219674,3809,NULL,"{""b"": 104, ""g"": 100, ""r"": 65}",183,NULL,0,0
79817226,89495731,204,NULL,"{""b"": 53, ""g"": 82, ""r"": 37}",112,NULL,0,0
79838352,89495731,173,NULL,"{""b"": 19, ""g"": 65, ""r"": 251}",46,NULL,0,0
79981151,27219674,422,NULL,"{""b"": 106, ""g"": 152, ""r"": 161}",304,NULL,0,0
80053734,32095163,3185,NULL,"{""b"": 88, ""g"": 137, ""r"": 217}",124,NULL,0,0
80088159,32095163,373,NULL,"{""b"": 171, ""g"": 167, ""r"": 79}",312,NULL,0,0
80125700,32095163,233,NULL,"{""b"": 156, ""g"": 158, ""r"": 212}",64,NULL,0,0
80224486,27219674,996,NULL,"{""b"": 133, ""g"": 175, ""r"": 149}",204,NULL,0,0
80303643,89495731,642,NULL,"{""b"": 134, ""g"": 71, ""r"": 58}",341,NULL,0,0
80348945,32095163,525,NULL,"{""b"": 167, ""g"": 112, ""r"": 67}",361,NULL,0,0
80389309,89495731,354,NULL,"{""b"": 132, ""g"": 90, ""r"": 53}",219,NULL,0,0
80543316,27219674,904,NULL,"{""b"": 24, ""g"": 54, ""r"": 37}",257,NULL,0,0
80561852,32095163,168,NULL,"{""b"": 88, ""g"": 53, ""r"": 10}",339,NULL,0,0
80608948,27219674,817,NULL,"{""b"": 38, ""g"": 50, ""r"": 162}",12,NULL,0,0
80635579,32095163,435,NULL,"{""b"": 70, ""g"": 49, ""r"": 111}",61,NULL,0,0
80695968,89495731,263,NULL,"{""b"": 63, ""g"": 122, ""r"": 61}",150,NULL,0,0
80855846,89495731,743,NULL,"{""b"": 63, ""g"": 96, ""r"": 122}",377,NULL,0,0
80900545,32095163,110,NULL,"{""b"": 231, ""g"": 245, ""r"": 243}",500,NULL,0,0
80939561,27219674,321,NULL,"{""b"": 31, ""g"": 28, ""r"": 125}",20,NULL,0,0
80962182,32095163,898,NULL,"{""b"": 161, ""g"": 174, ""r"": 58}",293,NULL,0,0
80974374,27219674,3782,NULL,"{""b"": 102, ""g"": 143, ""r"": 157}",444,NULL,0,0
80997193,32095163,982,NULL,"{""b"": 108, ""g"": 110, ""r"": 50}",307,NULL,0,0
81243406,27219674,210,NULL,"{""b"": 191, ""g"": 152, ""r"": 172}",90,NULL,0,0
81506035,32095163,2307,NULL,"{""b"": 87, ""g"": 154, ""r"": 203}",442,NULL,0,0
81687254,89495731,3052,NULL,"{""b"": 159, ""g"": 79, ""r"": 54}",254,NULL,0,0
81713063,27219674,912,NULL,"{""b"": 110, ""g"": 138, ""r"": 90}",223,NULL,0,0
81734469,27219674,3052,NULL,"{""b"": 60, ""g"": 97, ""r"": 91}",279,NULL,0,0
81788485,32095163,656,NULL,"{""b"": 41, ""g"": 24, ""r"": 105}",74,NULL,0,0
81790415,89495731,257,NULL,"{""b"": 40, ""g"": 73, ""r"": 28}",147,NULL,0,0
81795483,32095163,754,NULL,"{""b"": 46, ""g"": 81, ""r"": 225}",145,NULL,0,0
81852469,32095163,325A,NULL,"{""b"": 32, ""g"": 150, ""r"": 99}",249,NULL,0,0
81927120,89495731,754,NULL,"{""b"": 22, ""g"": 83, ""r"": 197}",383,NULL,0,0
81962827,27219674,676,NULL,"{""b"": 122, ""g"": 186, ""r"": 199}",316,NULL,0,0
82014561,27219674,155,NULL,"{""b"": 156, ""g"": 115, ""r"": 118}",111,NULL,0,0
82040536,32095163,224,NULL,"{""b"": 85, ""g"": 46, ""r"": 124}",47,NULL,0,0
82129317,27219674,959,NULL,"{""b"": 138, ""g"": 158, ""r"": 108}",194,NULL,0,0
82133670,32095163,671,NULL,"{""b"": 50, ""g"": 177, ""r"": 186}",201,NULL,0,0
82250406,89495731,312,NULL,"{""b"": 143, ""g"": 129, ""r"": 107}",202,NULL,0,0
82292082,32095163,154,NULL,"{""b"": 92, ""g"": 100, ""r"": 89}",482,NULL,0,0
82292965,89495731,524,NULL,"{""b"": 5, ""g"": 140, ""r"": 226}",289,NULL,0,0
82435951,32095163,712,NULL,"{""b"": 169, ""g"": 191, ""r"": 196}",464,NULL,0,0
82570469,27219674,973,NULL,"{""b"": 51, ""g"": 164, ""r"": 205}",340,NULL,0,0
82587863,32095163,846,NULL,"{""b"": 68, ""g"": 106, ""r"": 10}",290,NULL,0,0
82680224,32095163,368,NULL,"{""b"": 86, ""g"": 116, ""r"": 121}",460,NULL,0,0
82741017,27219674,3835,NULL,"{""b"": 105, ""g"": 84, ""r"": 116}",83,NULL,0,0
82870944,89495731,131,NULL,"{""b"": 242, ""g"": 203, ""r"": 255}",21,NULL,0,0
83082466,89495731,141,NULL,"{""b"": 137, ""g"": 159, ""r"": 243}",29,NULL,0,0
83090341,32095163,718,NULL,"{""b"": 27, ""g"": 57, ""r"": 62}",470,NULL,0,0
83118460,32095163,483,NULL,"{""b"": 140, ""g"": 83, ""r"": 188}",36,NULL,0,0
83258631,89495731,768,NULL,"{""b"": 45, ""g"": 65, ""r"": 132}",389,NULL,0,0
83341970,32095163,3661,NULL,"{""b"": 192, ""g"": 202, ""r"": 236}",68,NULL,0,0
83389140,32095163,218,NULL,"{""b"": 127, ""g"": 65, ""r"": 11}",365,NULL,0,0
83428100,89495731,562,NULL,"{""b"": 49, ""g"": 152, ""r"": 172}",309,NULL,0,0
83466893,27219674,550,NULL,"{""b"": 70, ""g"": 40, ""r"": 66}",99,NULL,0,0
83549172,32095163,263,NULL,"{""b"": 148, ""g"": 79, ""r"": 122}",408,NULL,0,0
83795464,32095163,927,NULL,"{""b"": 50, ""g"": 58, ""r"": 47}",220,NULL,0,0
83926496,27219674,813,NULL,"{""b"": 172, ""g"": 142, ""r"": 117}",136,NULL,0,0
84065553,27219674,762,NULL,"{""b"": 207, ""g"": 195, ""r"": 181}",468,NULL,0,0
84136418,27219674,820,NULL,"{""b"": 74, ""g"": 38, ""r"": 30}",133,NULL,0,0
84145493,32095163,307,NULL,"{""b"": 127, ""g"": 185, ""r"": 221}",441,NULL,0,0
84201762,27219674,15,NULL,"{""b"": 90, ""g"": 126, ""r"": 124}",246,NULL,0,0
84487508,27219674,452,NULL,"{""b"": 175, ""g"": 166, ""r"": 175}",411,NULL,0,0
84683798,89495731,423,NULL,"{""b"": 67, ""g"": 97, ""r"": 98}",263,NULL,0,0
84752625,89495731,1119,NULL,"{""b"": 126, ""g"": 102, ""r"": 216}",87,NULL,0,0
84829745,32095163,504,NULL,"{""b"": 112, ""g"": 60, ""r"": 197}",30,NULL,0,0
84862304,89495731,212,NULL,"{""b"": 61, ""g"": 163, ""r"": 128}",116,NULL,0,0
84897676,32095163,3297,NULL,"{""b"": 98, ""g"": 234, ""r"": 240}",162,NULL,0,0
84965432,89495731,291,NULL,"{""b"": 60, ""g"": 203, ""r"": 201}",166,NULL,0,0
85097311,32095163,375,NULL,"{""b"": 138, ""g"": 123, ""r"": 31}",314,NULL,0,0
85115241,27219674,601,NULL,"{""b"": 78, ""g"": 63, ""r"": 167}",61,NULL,0,0
85124620,32095163,575A,NULL,"{""b"": 86, ""g"": 146, ""r"": 192}",185,NULL,0,0
85188597,27219674,B5200,NULL,"{""b"": 214, ""g"": 217, ""r"": 217}",466,NULL,0,0
85302491,27219674,833,NULL,"{""b"": 66, ""g"": 152, ""r"": 170}",297,NULL,0,0
85879794,27219674,564,NULL,"{""b"": 140, ""g"": 184, ""r"": 150}",205,NULL,0,0
86059287,89495731,235,NULL,"{""b"": 113, ""g"": 166, ""r"": 153}",132,NULL,0,0
86063762,89495731,175,NULL,"{""b"": 3, ""g"": 34, ""r"": 207}",48,NULL,0,0
86146958,27219674,932,NULL,"{""b"": 154, ""g"": 142, ""r"": 127}",163,NULL,0,0
86222753,27219674,333,NULL,"{""b"": 105, ""g"": 63, ""r"": 67}",113,NULL,0,0
86225013,32095163,668,NULL,"{""b"": 72, ""g"": 42, ""r"": 23}",374,NULL,0,0
86299110,32095163,324,NULL,"{""b"": 39, ""g"": 180, ""r"": 147}",248,NULL,0,0
86338968,27219674,825,NULL,"{""b"": 113, ""g"": 76, ""r"": 53}",138,NULL,0,0
86383157,89495731,714,NULL,"{""b"": 3, ""g"": 19, ""r"": 65}",361,NULL,0,0
86403219,32095163,630A,NULL,"{""b"": 105, ""g"": 196, ""r"": 193}",222,NULL,0,0
86460605,32095163,673,NULL,"{""b"": 49, ""g"": 119, ""r"": 132}",202,NULL,0,0
86499347,89495731,303,NULL,"{""b"": 186, ""g"": 147, ""r"": 104}",195,NULL,0,0
86814370,89495731,231,NULL,"{""b"": 53, ""g"": 138, ""r"": 70}",129,NULL,0,0
86838410,89495731,351,NULL,"{""b"": 223, ""g"": 216, ""r"": 191}",216,NULL,0,0
86898386,89495731,392,NULL,"{""b"": 135, ""g"": 84, ""r"": 28}",245,NULL,0,0
86981886,89495731,1701,NULL,"{""b"": 187, ""g"": 188, ""r"": 238}",96,NULL,0,0
87044542,27219674,29,NULL,"{""b"": 66, ""g"": 54, ""r"": 69}",106,NULL,0,0
87073401,27219674,604,NULL,"{""b"": 166, ""g"": 151, ""r"": 225}",58,NULL,0,0
87127147,27219674,3853,NULL,"{""b"": 27, ""g"": 73, ""r"": 166}",332,NULL,0,0
87164269,32095163,382,NULL,"{""b"": 129, ""g"": 158, ""r"": 189}",421,NULL,0,0
87279079,32095163,301,NULL,"{""b"": 33, ""g"": 204, ""r"": 241}",159,NULL,0,0
87348899,89495731,210,NULL,"{""b"": 122, ""g"": 206, ""r"": 184}",115,NULL,0,0
87350264,27219674,3860,NULL,"{""b"": 75, ""g"": 77, ""r"": 97}",414,NULL,0,0
87362007,32095163,2010,NULL,"{""b"": 49, ""g"": 201, ""r"": 196}",241,NULL,0,0
87385304,27219674,35,NULL,"{""b"": 57, ""g"": 36, ""r"": 81}",74,NULL,0,0
87450898,89495731,1898,NULL,"{""b"": 226, ""g"": 220, ""r"": 254}",102,NULL,0,0
87544972,32095163,353,NULL,"{""b"": 151, ""g"": 125, ""r"": 232}",3,NULL,0,0
87595956,32095163,240,NULL,"{""b"": 63, ""g"": 27, ""r"": 195}",17,NULL,0,0
87607360,89495731,533,NULL,"{""b"": 31, ""g"": 138, ""r"": 247}",293,NULL,0,0
87727892,32095163,4300,NULL,"{""b"": 71, ""g"": 31, ""r"": 132}",86,NULL,0,0
87780978,89495731,5205,NULL,"{""b"": 141, ""g"": 239, ""r"": 253}",285,NULL,0,0
87802726,32095163,2412,NULL,"{""b"": 211, ""g"": 169, ""r"": 38}",344,NULL,0,0
87864892,27219674,791,NULL,"{""b"": 82, ""g"": 49, ""r"": 47}",123,NULL,0,0
87912233,27219674,3753,NULL,"{""b"": 207, ""g"": 199, ""r"": 187}",161,NULL,0,0
87970212,89495731,622,NULL,"{""b"": 184, ""g"": 135, ""r"": 141}",331,NULL,0,0
88191250,32095163,664A,NULL,"{""b"": 149, ""g"": 86, ""r"": 58}",370,NULL,0,0
88220158,32095163,104,NULL,"{""b"": 162, ""g"": 164, ""r"": 228}",78,NULL,0,0
88228783,89495731,276,NULL,"{""b"": 11, ""g"": 98, ""r"": 47}",156,NULL,0,0
88270741,89495731,711,NULL,"{""b"": 31, ""g"": 128, ""r"": 199}",358,NULL,0,0
88492425,32095163,653,NULL,"{""b"": 107, ""g"": 113, ""r"": 188}",71,NULL,0,0
88755371,32095163,676,NULL,"{""b"": 31, ""g"": 63, ""r"": 62}",205,NULL,0,0
88812227,89495731,1013,NULL,"{""b"": 150, ""g"": 126, ""r"": 244}",60,NULL,0,0
88998927,89495731,721,NULL,"{""b"": 111, ""g"": 170, ""r"": 193}",362,NULL,0,0
89091583,32095163,241A,NULL,"{""b"": 70, ""g"": 26, ""r"": 173}",18,NULL,0,0
89130427,27219674,3845,NULL,"{""b"": 81, ""g"": 71, ""r"": 58}",144,NULL,0,0
89182759,27219674,3755,NULL,"{""b"": 179, ""g"": 149, ""r"": 124}",153,NULL,0,0
89224436,27219674,552,NULL,"{""b"": 107, ""g"": 73, ""r"": 99}",98,NULL,0,0
89239821,89495731,301,NULL,"{""b"": 227, ""g"": 212, ""r"": 182}",193,NULL,1,0
89452648,32095163,220,NULL,"{""b"": 203, ""g"": 212, ""r"": 246}",40,NULL,0,0
89468552,27219674,775,NULL,"{""b"": 215, ""g"": 208, ""r"": 193}",150,NULL,0,0
89476648,32095163,323,NULL,"{""b"": 114, ""g"": 211, ""r"": 201}",246,NULL,0,0
89477114,27219674,3706,NULL,"{""b"": 113, ""g"": 108, ""r"": 221}",33,NULL,0,0
89477586,27219674,975,NULL,"{""b"": 17, ""g"": 32, ""r"": 78}",337,NULL,0,0
89494669,27219674,603,NULL,"{""b"": 137, ""g"": 118, ""r"": 212}",59,NULL,0,0
89509827,32095163,564,NULL,"{""b"": 137, ""g"": 151, ""r"": 33}",302,NULL,0,0
89533571,89495731,1082,NULL,"{""b"": 139, ""g"": 119, ""r"": 243}",82,NULL,0,0
89565130,89495731,172,NULL,"{""b"": 27, ""g"": 79, ""r"": 253}",45,NULL,0,0
89594395,27219674,300,NULL,"{""b"": 16, ""g"": 36, ""r"": 61}",380,NULL,0,0
89598120,27219674,598,NULL,"{""b"": 152, ""g"": 168, ""r"": 131}",180,NULL,0,0
89638870,89495731,651,NULL,"{""b"": 211, ""g"": 210, ""r"": 232}",345,NULL,0,0
89678019,89495731,142,NULL,"{""b"": 110, ""g"": 118, ""r"": 231}",30,NULL,0,0
89756927,32095163,2762,NULL,"{""b"": 123, ""g"": 111, ""r"": 129}",395,NULL,0,0
89854378,89495731,105,NULL,"{""b"": 156, ""g"": 104, ""r"": 255}",6,NULL,0,0
89856471,32095163,282,NULL,"{""b"": 169, ""g"": 123, ""r"": 169}",414,NULL,0,0
89871716,27219674,778,NULL,"{""b"": 148, ""g"": 150, ""r"": 191}",75,NULL,0,0
89940781,32095163,482,NULL,"{""b"": 153, ""g"": 116, ""r"": 208}",35,NULL,1,0
90000853,32095163,923,NULL,"{""b"": 97, ""g"": 152, ""r"": 133}",215,NULL,0,0
90046245,89495731,416,NULL,"{""b"": 29, ""g"": 40, ""r"": 37}",260,NULL,0,0
90324498,32095163,336,NULL,"{""b"": 81, ""g"": 133, ""r"": 20}",283,NULL,0,0
90372812,89495731,630,NULL,"{""b"": 198, ""g"": 185, ""r"": 203}",336,NULL,0,0
90443201,32095163,2297,NULL,"{""b"": 94, ""g"": 229, ""r"": 243}",157,NULL,0,0
90498554,89495731,755,NULL,"{""b"": 13, ""g"": 55, ""r"": 155}",384,NULL,0,0
90556494,89495731,412,NULL,"{""b"": 99, ""g"": 117, ""r"": 110}",256,NULL,0,0
90589492,89495731,625,NULL,"{""b"": 134, ""g"": 50, ""r"": 72}",334,NULL,0,0
90629541,32095163,499,NULL,"{""b"": 190, ""g"": 175, ""r"": 249}",26,NULL,0,0
90713638,27219674,27,NULL,"{""b"": 210, ""g"": 209, ""r"": 219}",104,NULL,0,0
90750233,27219674,921,NULL,"{""b"": 30, ""g"": 61, ""r"": 151}",370,NULL,0,0
90763360,32095163,561,NULL,"{""b"": 201, ""g"": 215, ""r"": 174}",298,NULL,0,0
90864981,89495731,236,NULL,"{""b"": 64, ""g"": 123, ""r"": 103}",133,NULL,0,0
90876855,32095163,437,NULL,"{""b"": 55, ""g"": 28, ""r"": 91}",62,NULL,0,0
90968785,27219674,471,NULL,"{""b"": 18, ""g"": 93, ""r"": 83}",259,NULL,0,0
91015123,32095163,173,NULL,"{""b"": 167, ""g"": 117, ""r"": 135}",379,NULL,0,0
91099883,32095163,254,NULL,"{""b"": 134, ""g"": 108, ""r"": 14}",321,NULL,0,0
91157574,89495731,206,NULL,"{""b"": 22, ""g"": 41, ""r"": 8}",114,NULL,0,0
91206300,32095163,126A,NULL,"{""b"": 131, ""g"": 173, ""r"": 226}",430,NULL,0,0
91214490,32095163,477,NULL,"{""b"": 49, ""g"": 48, ""r"": 52}",491,NULL,0,0
91304237,89495731,811,NULL,"{""b"": 136, ""g"": 164, ""r"": 178}",408,NULL,0,0
91311497,32095163,520,NULL,"{""b"": 230, ""g"": 228, ""r"": 218}",355,NULL,0,0
91496819,32095163,563,NULL,"{""b"": 181, ""g"": 186, ""r"": 81}",300,NULL,0,0
91504854,32095163,762,NULL,"{""b"": 144, ""g"": 142, ""r"": 148}",394,NULL,0,0
91528338,89495731,246,NULL,"{""b"": 28, ""g"": 75, ""r"": 29}",140,NULL,0,0
91611837,27219674,498,NULL,"{""b"": 38, ""g"": 36, ""r"": 130}",21,NULL,0,0
91618844,32095163,603,NULL,"{""b"": 10, ""g"": 10, ""r"": 10}",496,NULL,0,0
91680319,32095163,500,NULL,"{""b"": 242, ""g"": 248, ""r"": 247}",498,NULL,0,0
91720488,32095163,467,NULL,"{""b"": 43, ""g"": 34, ""r"": 138}",121,NULL,0,0
91775108,89495731,1011,NULL,"{""b"": 200, ""g"": 205, ""r"": 255}",59,NULL,0,0
91799917,27219674,3340,NULL,"{""b"": 21, ""g"": 56, ""r"": 169}",360,NULL,0,0
91809772,27219674,819,NULL,"{""b"": 214, ""g"": 221, ""r"": 238}",40,NULL,0,0
91836782,32095163,2033,NULL,"{""b"": 74, ""g"": 45, ""r"": 100}",402,NULL,0,0
91885826,32095163,601,NULL,"{""b"": 32, ""g"": 33, ""r"": 13}",494,NULL,0,0
91923238,89495731,1706,NULL,"{""b"": 29, ""g"": 18, ""r"": 127}",101,NULL,0,0
91943655,89495731,3715A,NULL,"{""b"": 211, ""g"": 101, ""r"": 6}",236,NULL,0,0
91959152,89495731,825,NULL,"{""b"": 6, ""g"": 38, ""r"": 47}",413,NULL,0,0
91985002,32095163,757,NULL,"{""b"": 39, ""g"": 48, ""r"": 206}",146,NULL,0,0
92052355,27219674,977,NULL,"{""b"": 35, ""g"": 93, ""r"": 165}",334,NULL,0,0
92074925,27219674,3817,NULL,"{""b"": 136, ""g"": 172, ""r"": 144}",209,NULL,0,0
92105880,89495731,305,NULL,"{""b"": 114, ""g"": 69, ""r"": 32}",197,NULL,0,0
92229338,32095163,844,NULL,"{""b"": 121, ""g"": 156, ""r"": 35}",288,NULL,0,0
92301105,32095163,842,NULL,"{""b"": 167, ""g"": 193, ""r"": 117}",286,NULL,0,0
92368704,32095163,674,NULL,"{""b"": 44, ""g"": 106, ""r"": 112}",203,NULL,0,0
92510050,32095163,2343,NULL,"{""b"": 53, ""g"": 51, ""r"": 201}",102,NULL,0,0
92576505,89495731,237,NULL,"{""b"": 34, ""g"": 102, ""r"": 79}",134,NULL,0,0
92677144,89495731,521,NULL,"{""b"": 96, ""g"": 220, ""r"": 248}",286,NULL,0,0
92711221,89495731,531,NULL,"{""b"": 94, ""g"": 165, ""r"": 229}",291,NULL,0,0
92711810,27219674,3837,NULL,"{""b"": 117, ""g"": 72, ""r"": 93}",93,NULL,0,0
93090068,27219674,816,NULL,"{""b"": 52, ""g"": 43, ""r"": 132}",22,NULL,0,0
93114675,27219674,3858,NULL,"{""b"": 35, ""g"": 36, ""r"": 82}",399,NULL,0,0
93223765,89495731,655,NULL,"{""b"": 50, ""g"": 34, ""r"": 65}",350,NULL,0,0
93300792,27219674,922,NULL,"{""b"": 36, ""g"": 67, ""r"": 158}",369,NULL,0,0
93317171,27219674,3812,NULL,"{""b"": 104, ""g"": 121, ""r"": 64}",196,NULL,0,0
93353211,27219674,472,NULL,"{""b"": 36, ""g"": 124, ""r"": 125}",258,NULL,0,0
93357807,27219674,356,NULL,"{""b"": 35, ""g"": 52, ""r"": 137}",393,NULL,0,0
93434443,32095163,533A,NULL,"{""b"": 159, ""g"": 191, ""r"": 156}",272,NULL,0,0
93561231,89495731,385,NULL,"{""b"": 153, ""g"": 93, ""r"": 47}",241,NULL,0,0
93580870,89495731,200,NULL,"{""b"": 31, ""g"": 102, ""r"": 8}",108,NULL,0,0
93608146,89495731,106,NULL,"{""b"": 139, ""g"": 93, ""r"": 255}",7,NULL,0,0
93755294,32095163,574,NULL,"{""b"": 60, ""g"": 176, ""r"": 223}",184,NULL,0,0
93783143,27219674,3805,NULL,"{""b"": 104, ""g"": 82, ""r"": 183}",64,NULL,0,0
93812760,89495731,202,NULL,"{""b"": 112, ""g"": 148, ""r"": 99}",110,NULL,0,0
93833724,32095163,843,NULL,"{""b"": 147, ""g"": 170, ""r"": 86}",287,NULL,0,0
94033324,27219674,3826,NULL,"{""b"": 13, ""g"": 49, ""r"": 122}",336,NULL,0,0
94068155,89495731,842,NULL,"{""b"": 75, ""g"": 123, ""r"": 141}",415,NULL,0,0
94077315,27219674,954,NULL,"{""b"": 152, ""g"": 183, ""r"": 141}",221,NULL,0,0
94085341,89495731,163,NULL,"{""b"": 176, ""g"": 185, ""r"": 243}",38,NULL,0,0
94118546,89495731,165,NULL,"{""b"": 109, ""g"": 113, ""r"": 172}",39,NULL,0,0
94120255,89495731,1027,NULL,"{""b"": 36, ""g"": 31, ""r"": 146}",64,NULL,0,0
94168680,89495731,166,NULL,"{""b"": 83, ""g"": 78, ""r"": 140}",40,NULL,0,0
94237897,89495731,632,NULL,"{""b"": 100, ""g"": 86, ""r"": 114}",338,NULL,0,0
94277745,27219674,3810,NULL,"{""b"": 123, ""g"": 126, ""r"": 86}",182,NULL,0,0
94324703,89495731,3042,NULL,"{""b"": 117, ""g"": 119, ""r"": 100}",249,NULL,0,0
94523938,27219674,3856,NULL,"{""b"": 94, ""g"": 135, ""r"": 182}",364,NULL,0,0
94581100,32095163,636,NULL,"{""b"": 34, ""g"": 65, ""r"": 38}",229,NULL,0,0
94625269,32095163,2167,NULL,"{""b"": 103, ""g"": 59, ""r"": 22}",338,NULL,0,0
94752508,32095163,2105,NULL,"{""b"": 91, ""g"": 82, ""r"": 199}",81,NULL,0,0
94802016,32095163,667A,NULL,"{""b"": 92, ""g"": 48, ""r"": 31}",373,NULL,0,0
94819255,32095163,2981,NULL,"{""b"": 128, ""g"": 137, ""r"": 111}",306,NULL,0,0
94821154,27219674,581,NULL,"{""b"": 52, ""g"": 129, ""r"": 108}",275,NULL,0,0
94828317,27219674,3727,NULL,"{""b"": 145, ""g"": 141, ""r"": 184}",76,NULL,0,0
94882013,89495731,161,NULL,"{""b"": 209, ""g"": 226, ""r"": 252}",37,NULL,0,0
94898056,27219674,3012,NULL,"{""b"": 49, ""g"": 108, ""r"": 113}",289,NULL,0,0
94920609,32095163,465,NULL,"{""b"": 67, ""g"": 77, ""r"": 161}",119,NULL,0,0
95040009,32095163,253,NULL,"{""b"": 167, ""g"": 149, ""r"": 54}",319,NULL,0,0
95102582,32095163,115A,NULL,"{""b"": 78, ""g"": 31, ""r"": 207}",11,NULL,0,0
95171252,32095163,281,NULL,"{""b"": 199, ""g"": 199, ""r"": 215}",412,NULL,0,0
95434220,32095163,411,NULL,"{""b"": 235, ""g"": 213, ""r"": 172}",342,NULL,0,0
95496451,27219674,22,NULL,"{""b"": 41, ""g"": 44, ""r"": 98}",403,NULL,0,0
95557087,89495731,535,NULL,"{""b"": 27, ""g"": 98, ""r"": 239}",295,NULL,0,0
95592817,89495731,785,NULL,"{""b"": 7, ""g"": 45, ""r"": 113}",394,NULL,0,0
95611539,89495731,1081,NULL,"{""b"": 190, ""g"": 187, ""r"": 255}",81,NULL,0,0
95662424,27219674,3023,NULL,"{""b"": 94, ""g"": 123, ""r"": 125}",460,NULL,0,0
95701552,27219674,3831,NULL,"{""b"": 77, ""g"": 61, ""r"": 209}",16,NULL,0,0
95765526,27219674,939,NULL,"{""b"": 35, ""g"": 27, ""r"": 27}",160,NULL,0,0
95841642,27219674,335,NULL,"{""b"": 97, ""g"": 90, ""r"": 193}",43,NULL,0,0
95933592,32095163,2222,NULL,"{""b"": 124, ""g"": 108, ""r"": 196}",44,NULL,0,0
96015502,89495731,390,NULL,"{""b"": 179, ""g"": 153, ""r"": 106}",243,NULL,0,0
96025758,89495731,371A,NULL,"{""b"": 216, ""g"": 143, ""r"": 52}",235,NULL,0,0
96070955,89495731,544,NULL,"{""b"": 20, ""g"": 229, ""r"": 255}",300,NULL,0,0
96114551,89495731,643,NULL,"{""b"": 124, ""g"": 51, ""r"": 41}",342,NULL,0,0
96194186,32095163,577A,NULL,"{""b"": 44, ""g"": 94, ""r"": 146}",187,NULL,0,0
96362574,32095163,503,NULL,"{""b"": 123, ""g"": 69, ""r"": 200}",29,NULL,0,0
96417512,32095163,2015,NULL,"{""b"": 71, ""g"": 98, ""r"": 59}",270,NULL,0,0
96436310,32095163,284,NULL,"{""b"": 137, ""g"": 67, ""r"": 108}",416,NULL,0,0
96439057,89495731,540,NULL,"{""b"": 165, ""g"": 245, ""r"": 252}",296,NULL,0,0
96461704,32095163,2241,NULL,"{""b"": 56, ""g"": 32, ""r"": 120}",21,NULL,0,0
96499532,27219674,3843,NULL,"{""b"": 188, ""g"": 178, ""r"": 161}",141,NULL,0,0
96569186,32095163,122,NULL,"{""b"": 30, ""g"": 42, ""r"": 6}",240,NULL,0,0
96737971,89495731,736,NULL,"{""b"": 18, ""g"": 65, ""r"": 102}",369,NULL,0,0
96910230,89495731,201,NULL,"{""b"": 159, ""g"": 185, ""r"": 146}",109,NULL,0,0
96921915,27219674,3045,NULL,"{""b"": 55, ""g"": 127, ""r"": 152}",314,NULL,0,0
97015308,32095163,763,NULL,"{""b"": 105, ""g"": 93, ""r"": 111}",396,NULL,0,0
97112650,27219674,730,NULL,"{""b"": 46, ""g"": 76, ""r"": 82}",287,NULL,0,0
97160152,89495731,6655,NULL,"{""b"": 79, ""g"": 36, ""r"": 69}",349,NULL,0,0
97217059,27219674,5,NULL,"{""b"": 148, ""g"": 149, ""r"": 151}",448,NULL,0,0
97232896,32095163,342,NULL,"{""b"": 96, ""g"": 120, ""r"": 226}",100,NULL,0,0
97234424,27219674,648,NULL,"{""b"": 157, ""g"": 167, ""r"": 161}",463,NULL,0,0
97274114,32095163,2039,NULL,"{""b"": 56, ""g"": 89, ""r"": 109}",454,NULL,0,0
97325029,32095163,2319,NULL,"{""b"": 54, ""g"": 90, ""r"": 14}",268,NULL,0,0
97398348,89495731,364,NULL,"{""b"": 191, ""g"": 116, ""r"": 72}",227,NULL,0,0
97431006,32095163,112,NULL,"{""b"": 181, ""g"": 159, ""r"": 238}",7,NULL,0,0
97446019,32095163,681,NULL,"{""b"": 176, ""g"": 220, ""r"": 219}",206,NULL,0,0
97447684,89495731,1041,NULL,"{""b"": 232, ""g"": 209, ""r"": 255}",72,NULL,0,0
97501821,27219674,318,NULL,"{""b"": 141, ""g"": 109, ""r"": 90}",470,NULL,0,0
97620874,27219674,3824,NULL,"{""b"": 103, ""g"": 117, ""r"": 186}",358,NULL,0,0
97672702,89495731,1029,NULL,"{""b"": 8, ""g"": 9, ""r"": 76}",66,NULL,0,0
97681352,89495731,128,NULL,"{""b"": 82, ""g"": 31, ""r"": 169}",19,NULL,0,0
97999492,32095163,2009,NULL,"{""b"": 45, ""g"": 187, ""r"": 204}",172,NULL,0,0
98114780,32095163,704,NULL,"{""b"": 25, ""g"": 94, ""r"": 163}",178,NULL,0,0
98143590,27219674,3072,NULL,"{""b"": 163, ""g"": 168, ""r"": 151}",458,NULL,0,0
98319707,89495731,582,NULL,"{""b"": 38, ""g"": 161, ""r"": 207}",316,NULL,0,0
98440792,89495731,252,NULL,"{""b"": 157, ""g"": 200, ""r"": 157}",143,NULL,0,0
98502585,27219674,3854,NULL,"{""b"": 48, ""g"": 102, ""r"": 178}",331,NULL,0,0
98755969,32095163,3311,NULL,"{""b"": 48, ""g"": 52, ""r"": 81}",448,NULL,0,0
98767045,27219674,3839,NULL,"{""b"": 164, ""g"": 121, ""r"": 108}",125,NULL,0,0
